Model,Threshold,TP,FP,TN,FN,Accuracy,Precision,Recall,F1-score,False alarm rate,Warning workload,Warning workload percentage,False alarms,Missed hazardous cases,FN:FP cost ratio,Weighted cost,Cost per test record,Scenario
SVM,0.14999999999999999,15,45,680,36,0.89561855670103097,0.25,0.29411764705882354,0.27027027027027029,0.062068965517241378,60,0.077319587628865982,45,36,1,81,0.10438144329896908,hypothetical; not empirically measured mine-specific costs
SVM,0.16,12,38,687,39,0.90077319587628868,0.23999999999999999,0.23529411764705882,0.23762376237623761,0.052413793103448278,50,0.064432989690721643,38,39,1,77,0.099226804123711335,hypothetical; not empirically measured mine-specific costs
SVM,0.17000000000000001,10,33,692,41,0.90463917525773196,0.23255813953488372,0.19607843137254902,0.21276595744680851,0.045517241379310347,43,0.055412371134020616,33,41,1,74,0.095360824742268036,hypothetical; not empirically measured mine-specific costs
SVM,0.17999999999999999,10,26,699,41,0.91365979381443296,0.27777777777777779,0.19607843137254902,0.22988505747126436,0.035862068965517239,36,0.046391752577319589,26,41,1,67,0.086340206185567009,hypothetical; not empirically measured mine-specific costs
SVM,0.19,8,21,704,43,0.91752577319587625,0.27586206896551724,0.15686274509803921,0.20000000000000001,0.028965517241379312,29,0.037371134020618556,21,43,1,64,0.08247422680412371,hypothetical; not empirically measured mine-specific costs
SVM,0.20000000000000001,5,17,708,46,0.91881443298969068,0.22727272727272727,0.098039215686274508,0.13698630136986301,0.023448275862068966,22,0.028350515463917526,17,46,1,63,0.081185567010309281,hypothetical; not empirically measured mine-specific costs
SVM,0.20999999999999999,4,13,712,47,0.92268041237113407,0.23529411764705882,0.078431372549019607,0.11764705882352941,0.01793103448275862,17,0.021907216494845359,13,47,1,60,0.077319587628865982,hypothetical; not empirically measured mine-specific costs
SVM,0.22,4,11,714,47,0.92525773195876293,0.26666666666666666,0.078431372549019607,0.12121212121212122,0.015172413793103448,15,0.019329896907216496,11,47,1,58,0.074742268041237112,hypothetical; not empirically measured mine-specific costs
SVM,0.23000000000000001,3,6,719,48,0.93041237113402064,0.33333333333333331,0.058823529411764705,0.10000000000000001,0.0082758620689655175,9,0.011597938144329897,6,48,1,54,0.069587628865979384,hypothetical; not empirically measured mine-specific costs
SVM,0.23999999999999999,1,4,721,50,0.93041237113402064,0.20000000000000001,0.019607843137254902,0.035714285714285712,0.0055172413793103444,5,0.0064432989690721646,4,50,1,54,0.069587628865979384,hypothetical; not empirically measured mine-specific costs
SVM,0.25,1,3,722,50,0.93170103092783507,0.25,0.019607843137254902,0.036363636363636362,0.0041379310344827587,4,0.0051546391752577319,3,50,1,53,0.068298969072164942,hypothetical; not empirically measured mine-specific costs
SVM,0.26000000000000001,1,2,723,50,0.9329896907216495,0.33333333333333331,0.019607843137254902,0.037037037037037035,0.0027586206896551722,3,0.0038659793814432991,2,50,1,52,0.067010309278350513,hypothetical; not empirically measured mine-specific costs
SVM,0.27000000000000002,0,1,724,51,0.9329896907216495,0,0,0,0.0013793103448275861,1,0.001288659793814433,1,51,1,52,0.067010309278350513,hypothetical; not empirically measured mine-specific costs
SVM,0.28000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.28999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.29999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.31,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.32000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.33000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.34000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.34999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.35999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.37,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.38,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.39000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.40000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.40999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.41999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.42999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.44,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.45000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.46000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.46999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.47999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.48999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.5,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.51000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.52000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.53000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.54000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.55000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.56000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.56999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.57999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.58999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.59999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.60999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.62,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.63,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.64000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.65000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.66000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.67000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.68000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.68999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.69999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.70999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.71999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.72999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.73999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.75,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.76000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.77000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.78000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.79000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.80000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.81000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.81999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.82999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.83999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.84999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.85999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.87,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.88,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.89000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.90000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.91000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.92000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.93000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.93999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.94999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.95999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.96999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.97999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
SVM,0.98999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,1,51,0.065721649484536085,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.01,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,2,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
