Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
372,Gradient Boosting,0.74063556457065582,0.20250399907968583,0.41176470588235292,0.19090909090909092,0.11861784600791318,51,725,False,none
372,SVM,0.68292089249492893,0.14278242722267412,0,0,0.059423134221871537,51,725,True,No positive predictions; precision defined as zero
373,Logistic Regression,0.75137254901960782,0.18990506832185247,0.58823529411764708,0.1875,0.1744068960256607,51,725,False,none
373,Random Forest,0.74213657876943873,0.30284648552580479,0.21568627450980393,0.40740740740740738,0.062995360824742261,51,725,False,none
373,Gradient Boosting,0.72120351588911424,0.21006986232698988,0.43137254901960786,0.20754716981132076,0.11328132259531441,51,725,False,none
373,SVM,0.64822177146720761,0.21944651947743335,0,0,0.057875850468914365,51,725,True,No positive predictions; precision defined as zero
374,Logistic Regression,0.80348884381338748,0.20912451706942287,0.68627450980392157,0.19444444444444445,0.17681014897400504,51,725,False,none
374,Random Forest,0.82997971602434084,0.29662628235854493,0.17647058823529413,0.25714285714285712,0.062619716494845365,51,725,False,none
374,Gradient Boosting,0.76627450980392153,0.3473314750969993,0.41176470588235292,0.20999999999999999,0.11102853390609072,51,725,False,none
374,SVM,0.71778228532792432,0.16807472017249436,0,0,0.058407051268721484,51,725,True,No positive predictions; precision defined as zero
375,Logistic Regression,0.8021636240703176,0.22655281552277134,0.70588235294117652,0.19047619047619047,0.18339441450915583,51,725,False,none
375,Random Forest,0.80866801893171059,0.31754188001320172,0.29411764705882354,0.375,0.063038273195876279,51,725,False,none
375,Gradient Boosting,0.81334685598377288,0.35474442350734037,0.5490196078431373,0.22047244094488189,0.11468198165522651,51,725,False,none
375,SVM,0.73400946585530757,0.1840911788268085,0,0,0.057953246963925481,51,725,True,No positive predictions; precision defined as zero
376,Logistic Regression,0.79072346179851249,0.25204118963753724,0.58823529411764708,0.20270270270270271,0.16316307359004067,51,725,False,none
376,Random Forest,0.76270453008789718,0.32410407456892665,0.23529411764705882,0.42857142857142855,0.060281314432989695,51,725,False,none
376,Gradient Boosting,0.72630155510480054,0.31055609955884966,0.43137254901960786,0.21782178217821782,0.10568084116493964,51,725,False,none
376,SVM,0.67518593644354286,0.15708973624466352,0,0,0.058938520212770615,51,725,True,No positive predictions; precision defined as zero
377,Logistic Regression,0.77931034482758621,0.20654542268633966,0.60784313725490191,0.21232876712328766,0.16344241568846307,51,725,False,none
377,Random Forest,0.73687626774847881,0.29727055505778899,0.13725490196078433,0.34999999999999998,0.060289046391752574,51,725,False,none
377,Gradient Boosting,0.74509803921568629,0.26151964046969356,0.39215686274509803,0.22988505747126436,0.10067465474222453,51,725,False,none
377,SVM,0.69022312373225159,0.22997615073624605,0,0,0.057249502356317837,51,725,True,No positive predictions; precision defined as zero
378,Logistic Regression,0.77812035158891146,0.21568869731657669,0.62745098039215685,0.18285714285714286,0.17753366168092921,51,725,False,none
378,Random Forest,0.73399594320486816,0.16387441373770956,0.098039215686274508,0.18518518518518517,0.069104639175257734,51,725,False,none
378,Gradient Boosting,0.70734279918864096,0.1545514474395909,0.33333333333333331,0.16666666666666666,0.11608004378252008,51,725,False,none
378,SVM,0.63813387423935097,0.1227228498787797,0,0,0.060739994169436089,51,725,True,No positive predictions; precision defined as zero
379,Logistic Regression,0.78653144016227183,0.20211632056329948,0.6470588235294118,0.19186046511627908,0.17540146279074981,51,725,False,none
379,Random Forest,0.75053414469235979,0.18364731387741717,0.098039215686274508,0.22727272727272727,0.066213144329896903,51,725,False,none
379,Gradient Boosting,0.75432048681541575,0.21757417603921742,0.45098039215686275,0.21698113207547171,0.11130744023820111,51,725,False,none
379,SVM,0.69841784989858013,0.27197665643912106,0,0,0.057172689990214409,51,725,True,No positive predictions; precision defined as zero
380,Logistic Regression,0.78788370520622031,0.20598533855561735,0.60784313725490191,0.18787878787878787,0.17064469870743379,51,725,False,none
380,Random Forest,0.69442866801893177,0.16641152606449708,0.098039215686274508,0.20833333333333334,0.070579123711340203,51,725,False,none
380,Gradient Boosting,0.73081812035158888,0.22596319977570389,0.33333333333333331,0.1650485436893204,0.11302789634961903,51,725,False,none
380,SVM,0.67805273833671409,0.15428630327169904,0,0,0.059483020718246245,51,725,True,No positive predictions; precision defined as zero
381,Logistic Regression,0.78417849898580116,0.19715414426349348,0.56862745098039214,0.17901234567901234,0.17223155766547657,51,725,False,none
381,Random Forest,0.78781609195402302,0.21982005752509204,0.058823529411764705,0.13636363636363635,0.06481688144329896,51,725,False,none
381,Gradient Boosting,0.74039215686274518,0.19231896024635761,0.33333333333333331,0.18279569892473119,0.10761219901982262,51,725,False,none
381,SVM,0.69476673427991886,0.1782940188361237,0,0,0.05926831699874488,51,725,True,No positive predictions; precision defined as zero
382,Logistic Regression,0.78764029749830966,0.28107410677383865,0.62745098039215685,0.20253164556962025,0.1620478062313776,51,725,False,none
382,Random Forest,0.74769438810006761,0.22670731224833002,0.15686274509803921,0.38095238095238093,0.063362242268041241,51,725,False,none
382,Gradient Boosting,0.75935091277890465,0.30536081147834171,0.37254901960784315,0.18269230769230768,0.106450369001998,51,725,False,none
382,SVM,0.68202839756592293,0.14845238219557849,0,0,0.059248094707029443,51,725,True,No positive predictions; precision defined as zero
383,Logistic Regression,0.80256930358350242,0.28358523655028017,0.66666666666666663,0.19101123595505617,0.1690078882989578,51,725,False,none
383,Random Forest,0.79264367816091963,0.30683749175815794,0.17647058823529413,0.31034482758620691,0.061843170103092773,51,725,False,none
383,Gradient Boosting,0.74831643002028403,0.31459774548939057,0.49019607843137253,0.21367521367521367,0.1124342724632055,51,725,False,none
383,SVM,0.67945909398242055,0.19293807898200854,0,0,0.058333601488924497,51,725,True,No positive predictions; precision defined as zero
384,Logistic Regression,0.81433400946585521,0.2398423419762388,0.68627450980392157,0.20958083832335328,0.16966804554056741,51,725,False,none
384,Random Forest,0.79014198782961453,0.27168204249760641,0.15686274509803921,0.42105263157894735,0.060720876288659791,51,725,False,none
384,Gradient Boosting,0.77686274509803921,0.37709251906410568,0.45098039215686275,0.25274725274725274,0.10007535862652554,51,725,False,none
384,SVM,0.7215145368492224,0.16328319559095014,0,0,0.058722380713609232,51,725,True,No positive predictions; precision defined as zero
385,Logistic Regression,0.74828938471940498,0.20215330990200434,0.56862745098039214,0.17058823529411765,0.17933659461520124,51,725,False,none
385,Random Forest,0.75433400946585538,0.26130530959945347,0.15686274509803921,0.47058823529411764,0.061643685567010303,51,725,False,none
385,Gradient Boosting,0.73717376605814744,0.2678098711717819,0.37254901960784315,0.22093023255813954,0.10318457836153487,51,725,False,none
385,SVM,0.68354293441514535,0.15018033109721537,0,0,0.05938310365469833,51,725,True,No positive predictions; precision defined as zero
386,Logistic Regression,0.79686274509803934,0.2096280122272256,0.66666666666666663,0.19883040935672514,0.17907936151677462,51,725,False,none
386,Random Forest,0.77686274509803921,0.23268816859469582,0.13725490196078433,0.29166666666666669,0.064850386597938153,51,725,False,none
386,Gradient Boosting,0.75697092630155516,0.22752506263756919,0.43137254901960786,0.19642857142857142,0.11275542655020843,51,725,False,none
386,SVM,0.71667342799188649,0.17811113068925355,0,0,0.058558093910874721,51,725,True,No positive predictions; precision defined as zero
387,Logistic Regression,0.78645030425963491,0.25590525668837394,0.58823529411764708,0.18867924528301888,0.16716651388326623,51,725,False,none
387,Random Forest,0.80151453684922247,0.28754467947475892,0.19607843137254902,0.35714285714285715,0.06075515463917526,51,725,False,none
387,Gradient Boosting,0.75139959432048686,0.23188814973959695,0.31372549019607843,0.16326530612244897,0.11183528297892269,51,725,False,none
387,SVM,0.68246112237998646,0.15768698017660152,0,0,0.059534870485813574,51,725,True,No positive predictions; precision defined as zero
388,Logistic Regression,0.75694388100067611,0.1668313608940917,0.52941176470588236,0.16071428571428573,0.17508487829903768,51,725,False,none
388,Random Forest,0.78190669371196764,0.28594978068908972,0.19607843137254902,0.3125,0.063087628865979392,51,725,False,none
388,Gradient Boosting,0.76186612576064905,0.22064456580077413,0.47058823529411764,0.22222222222222221,0.11129691471406795,51,725,False,none
388,SVM,0.70712643678160925,0.18610450163474057,0,0,0.058528975464614802,51,725,True,No positive predictions; precision defined as zero
389,Logistic Regression,0.76586883029073693,0.23534356726576475,0.58823529411764708,0.18867924528301888,0.1725729719207017,51,725,False,none
389,Random Forest,0.77784989858012166,0.24743947134453109,0.17647058823529413,0.34615384615384615,0.062263917525773177,51,725,False,none
389,Gradient Boosting,0.74669371196754564,0.29723506200562178,0.47058823529411764,0.23076923076923078,0.10935768023879509,51,725,False,none
389,SVM,0.71112914131169713,0.15845458598534587,0,0,0.058705801691411187,51,725,True,No positive predictions; precision defined as zero
390,Logistic Regression,0.79843137254901964,0.26488811938584694,0.68627450980392157,0.20710059171597633,0.1689567071376735,51,725,False,none
390,Random Forest,0.76900608519269786,0.25838978238228588,0.13725490196078433,0.28000000000000003,0.064310438144329893,51,725,False,none
390,Gradient Boosting,0.75175118323191348,0.27965318389991062,0.43137254901960786,0.18803418803418803,0.11295502606175191,51,725,False,none
390,SVM,0.70807302231237323,0.18927207425398174,0,0,0.058538167756070958,51,725,True,No positive predictions; precision defined as zero
391,Logistic Regression,0.78704530087897229,0.23817027811762889,0.66666666666666663,0.21518987341772153,0.16677323382970824,51,725,False,none
391,Random Forest,0.74712643678160917,0.2444340960625388,0.13725490196078433,0.34999999999999998,0.060880025773195873,51,725,False,none
391,Gradient Boosting,0.78593644354293435,0.39666470906139489,0.47058823529411764,0.24489795918367346,0.10232424401682989,51,725,False,none
391,SVM,0.68951994590939825,0.1518729983689559,0,0,0.0590647600081994,51,725,True,No positive predictions; precision defined as zero
392,Logistic Regression,0.80194726166328612,0.21955711699023778,0.6470588235294118,0.20624999999999999,0.16596866924293557,51,725,False,none
392,Random Forest,0.81532116294793788,0.2880272824620953,0.11764705882352941,0.42857142857142855,0.057081701030927828,51,725,False,none
392,Gradient Boosting,0.77652467883705201,0.2795873951221382,0.43137254901960786,0.24175824175824176,0.098990384476892027,51,725,False,none
392,SVM,0.741501014198783,0.24378907470727693,0,0,0.057372800683906627,51,725,True,No positive predictions; precision defined as zero
393,Logistic Regression,0.79061528059499664,0.21750626799860676,0.68627450980392157,0.19662921348314608,0.17429191961230048,51,725,False,none
393,Random Forest,0.79104800540906017,0.24248153021139587,0.17647058823529413,0.375,0.062630927835051559,51,725,False,none
393,Gradient Boosting,0.76116294793779582,0.29180254800358663,0.43137254901960786,0.21153846153846154,0.11045290568800147,51,725,False,none
393,SVM,0.72781609195402308,0.17032428150971493,0,0,0.058961506855340053,51,725,True,No positive predictions; precision defined as zero
394,Logistic Regression,0.78047329276538191,0.25793684946331791,0.6470588235294118,0.18333333333333332,0.17743586813503684,51,725,False,none
394,Random Forest,0.74616632860040577,0.2134803856928795,0.15686274509803921,0.22857142857142856,0.068330670103092794,51,725,False,none
394,Gradient Boosting,0.74929006085192684,0.21584825904598184,0.43137254901960786,0.19469026548672566,0.11553332700101784,51,725,False,none
394,SVM,0.68273157538877616,0.17733354522140474,0,0,0.059254280547435409,51,725,True,No positive predictions; precision defined as zero
395,Logistic Regression,0.80194726166328612,0.20046967282338066,0.6470588235294118,0.17741935483870969,0.17912795191514205,51,725,False,none
395,Random Forest,0.78358350236646379,0.2962776715432005,0.21568627450980393,0.3235294117647059,0.064912371134020624,51,725,False,none
395,Gradient Boosting,0.79833671399594319,0.35600874743429223,0.49019607843137253,0.21929824561403508,0.10818893031099416,51,725,False,none
395,SVM,0.71499661933739012,0.17482559363618447,0,0,0.058721243645842296,51,725,True,No positive predictions; precision defined as zero
396,Logistic Regression,0.81035835023664626,0.26021161781327362,0.66666666666666663,0.19883040935672514,0.17075314963171839,51,725,False,none
396,Random Forest,0.80540906017579439,0.30755514534430095,0.15686274509803921,0.33333333333333331,0.060701675257731957,51,725,False,none
396,Gradient Boosting,0.79810682893847185,0.31888110620976851,0.50980392156862742,0.24761904761904763,0.10530344985968142,51,725,False,none
396,SVM,0.72516565246788378,0.1657752943593131,0,0,0.058685241648557762,51,725,True,No positive predictions; precision defined as zero
